1.42392e-06	0
2.6312e-06	0
4.86206e-06	0
8.98436e-06	0
1.66017e-05	0
3.06775e-05	0.000375671
5.66875e-05	0.0113881
0.00010475	0.0651427
0.000193562	0.191077
0.000357674	0.369239
0.000660928	0.576238
0.00122129	0.688915
0.00225677	0.79236
0.00417017	0.875675
0.00770585	0.996611
0.0142393	0.998427
0.026312	0.99897
0.0486206	0.999765
0.0898436	0.9999
0.166018	0.9999
0.306775	1
0.566875	1
1.0475	1
1.93562	1
3.57674	1
6.60928	1
12.213	1
22.5677	1
41.7017	1
77.0585	1
